CLOMIPRAMINE	LEVOMENTHOL	01/01/2013	31/12/2013	2
CLOMIPRAMINE	THYMOL	01/01/2013	31/12/2013	2
CLOMIPRAMINE	FAMPRIDINES	01/01/2013	31/12/2013	0
CHLOROQUINE	CLOMIPRAMINE	01/01/2013	31/12/2013	0
CLOMIPRAMINE	TERPINOL	01/01/2013	31/12/2013	1
NIAOULI	TERPINE	01/01/2013	31/12/2013	1
EUCALYPTUS	NIAOULI	01/01/2013	31/12/2013	4
AMOXAPINE	NIAOULI	01/01/2013	31/12/2013	0
MENTHE	NIAOULI	01/01/2013	31/12/2013	8
ACEPROMAZINE	NIAOULI	01/01/2013	31/12/2013	0
NIAOULI	PIPAMPERONE	01/01/2013	31/12/2013	0
ESCITALOPRAM	NIAOULI	01/01/2013	31/12/2013	5
FLUPHENAZINE	NIAOULI	01/01/2013	31/12/2013	0
LEVOMEPROMAZINE	NIAOULI	01/01/2013	31/12/2013	0
NIAOULI	PROMETHAZINE	01/01/2013	31/12/2013	16
FLUOXETINE	NIAOULI	01/01/2013	31/12/2013	6
NIAOULI	PAROXETINE	01/01/2013	31/12/2013	2
EUGENOL	NIAOULI	01/01/2013	31/12/2013	3
CYAMEMAZINE	NIAOULI	01/01/2013	31/12/2013	1
LEVOMENTHOL	NIAOULI	01/01/2013	31/12/2013	7
NIAOULI	THYMOL	01/01/2013	31/12/2013	8
FLUVOXAMINE	NIAOULI	01/01/2013	31/12/2013	0
DOXEPINE	NIAOULI	01/01/2013	31/12/2013	1
MAPROTILINE	NIAOULI	01/01/2013	31/12/2013	0
DOSULEPINE	NIAOULI	01/01/2013	31/12/2013	1
FAMPRIDINES	NIAOULI	01/01/2013	31/12/2013	0
HALOPERIDOL	NIAOULI	01/01/2013	31/12/2013	0
ACEPROMETAZINE	NIAOULI	01/01/2013	31/12/2013	0
BUPROPIONE	NIAOULI	01/01/2013	31/12/2013	0
CHLOROQUINE	NIAOULI	01/01/2013	31/12/2013	0
NIAOULI	TERPINOL	01/01/2013	31/12/2013	4
AMITRIPTYLINE	NIAOULI	01/01/2013	31/12/2013	2
NIAOULI	PIPOTIAZINE	01/01/2013	31/12/2013	0
MAPROTILINE	TERPINE	01/01/2013	31/12/2013	0
EUCALYPTUS	MAPROTILINE	01/01/2013	31/12/2013	0
MAPROTILINE	MENTHE	01/01/2013	31/12/2013	0
EUGENOL	MAPROTILINE	01/01/2013	31/12/2013	0
LEVOMENTHOL	MAPROTILINE	01/01/2013	31/12/2013	0
MAPROTILINE	THYMOL	01/01/2013	31/12/2013	0
FAMPRIDINES	MAPROTILINE	01/01/2013	31/12/2013	0
BUPROPIONE	MAPROTILINE	01/01/2013	31/12/2013	0
CHLOROQUINE	MAPROTILINE	01/01/2013	31/12/2013	0
MAPROTILINE	TERPINOL	01/01/2013	31/12/2013	0
FLUVOXAMINE	TERPINE	01/01/2013	31/12/2013	0
EUCALYPTUS	FLUVOXAMINE	01/01/2013	31/12/2013	0
FLUVOXAMINE	MENTHE	01/01/2013	31/12/2013	0
ACEPROMAZINE	FLUVOXAMINE	01/01/2013	31/12/2013	0
FLUVOXAMINE	PIPAMPERONE	01/01/2013	31/12/2013	16
FLUPHENAZINE	FLUVOXAMINE	01/01/2013	31/12/2013	2
FLUVOXAMINE	LEVOMEPROMAZINE	01/01/2013	31/12/2013	22
FLUVOXAMINE	PROMETHAZINE	01/01/2013	31/12/2013	9
EUGENOL	FLUVOXAMINE	01/01/2013	31/12/2013	0
CYAMEMAZINE	FLUVOXAMINE	01/01/2013	31/12/2013	112
FLUVOXAMINE	LEVOMENTHOL	01/01/2013	31/12/2013	0
FLUVOXAMINE	THYMOL	01/01/2013	31/12/2013	0
FAMPRIDINES	FLUVOXAMINE	01/01/2013	31/12/2013	0
FLUVOXAMINE	HALOPERIDOL	01/01/2013	31/12/2013	24
ACEPROMETAZINE	FLUVOXAMINE	01/01/2013	31/12/2013	0
BUPROPIONE	FLUVOXAMINE	01/01/2013	31/12/2013	0
CHLOROQUINE	FLUVOXAMINE	01/01/2013	31/12/2013	0
FLUVOXAMINE	TERPINOL	01/01/2013	31/12/2013	0
FLUVOXAMINE	PIPOTIAZINE	01/01/2013	31/12/2013	4
HALOPERIDOL	TERPINE	01/01/2013	31/12/2013	0
EUCALYPTUS	HALOPERIDOL	01/01/2013	31/12/2013	1
HALOPERIDOL	MENTHE	01/01/2013	31/12/2013	0
HALOPERIDOL	PIPAMPERONE	01/01/2013	31/12/2013	41
ESCITALOPRAM	HALOPERIDOL	01/01/2013	31/12/2013	419
FLUOXETINE	HALOPERIDOL	01/01/2013	31/12/2013	174
HALOPERIDOL	PAROXETINE	01/01/2013	31/12/2013	274
EUGENOL	HALOPERIDOL	01/01/2013	31/12/2013	3
HALOPERIDOL	LEVOMENTHOL	01/01/2013	31/12/2013	5
HALOPERIDOL	THYMOL	01/01/2013	31/12/2013	4
FAMPRIDINES	HALOPERIDOL	01/01/2013	31/12/2013	0
ACEPROMETAZINE	HALOPERIDOL	01/01/2013	31/12/2013	0
BUPROPIONE	HALOPERIDOL	01/01/2013	31/12/2013	0
CHLOROQUINE	HALOPERIDOL	01/01/2013	31/12/2013	0
HALOPERIDOL	TERPINOL	01/01/2013	31/12/2013	0
EUGENOL	TERPINE	01/01/2013	31/12/2013	0
EUCALYPTUS	EUGENOL	01/01/2013	31/12/2013	4
AMOXAPINE	EUGENOL	01/01/2013	31/12/2013	0
EUGENOL	MENTHE	01/01/2013	31/12/2013	0
ACEPROMAZINE	EUGENOL	01/01/2013	31/12/2013	0
EUGENOL	PIPAMPERONE	01/01/2013	31/12/2013	0
ESCITALOPRAM	EUGENOL	01/01/2013	31/12/2013	35
EUGENOL	FLUPHENAZINE	01/01/2013	31/12/2013	0
EUGENOL	LEVOMEPROMAZINE	01/01/2013	31/12/2013	2
EUGENOL	PROMETHAZINE	01/01/2013	31/12/2013	6
EUGENOL	FLUOXETINE	01/01/2013	31/12/2013	11
EUGENOL	PAROXETINE	01/01/2013	31/12/2013	19
CYAMEMAZINE	EUGENOL	01/01/2013	31/12/2013	0
EUGENOL	LEVOMENTHOL	01/01/2013	31/12/2013	5
EUGENOL	THYMOL	01/01/2013	31/12/2013	1
DOXEPINE	EUGENOL	01/01/2013	31/12/2013	1
DOSULEPINE	EUGENOL	01/01/2013	31/12/2013	0
EUGENOL	FAMPRIDINES	01/01/2013	31/12/2013	0
ACEPROMETAZINE	EUGENOL	01/01/2013	31/12/2013	0
BUPROPIONE	EUGENOL	01/01/2013	31/12/2013	0
CHLOROQUINE	EUGENOL	01/01/2013	31/12/2013	0
EUGENOL	TERPINOL	01/01/2013	31/12/2013	0
AMITRIPTYLINE	EUGENOL	01/01/2013	31/12/2013	13
EUGENOL	PIPOTIAZINE	01/01/2013	31/12/2013	0
TERPINE	THYMOL	01/01/2013	31/12/2013	1
EUCALYPTUS	THYMOL	01/01/2013	31/12/2013	2
AMOXAPINE	THYMOL	01/01/2013	31/12/2013	0
MENTHE	THYMOL	01/01/2013	31/12/2013	4
ACEPROMAZINE	THYMOL	01/01/2013	31/12/2013	0
PIPAMPERONE	THYMOL	01/01/2013	31/12/2013	0
ESCITALOPRAM	THYMOL	01/01/2013	31/12/2013	19
FLUPHENAZINE	THYMOL	01/01/2013	31/12/2013	0
LEVOMEPROMAZINE	THYMOL	01/01/2013	31/12/2013	0
PROMETHAZINE	THYMOL	01/01/2013	31/12/2013	0
FLUOXETINE	THYMOL	01/01/2013	31/12/2013	4
PAROXETINE	THYMOL	01/01/2013	31/12/2013	8
CYAMEMAZINE	THYMOL	01/01/2013	31/12/2013	0
LEVOMENTHOL	THYMOL	01/01/2013	31/12/2013	12
DOXEPINE	THYMOL	01/01/2013	31/12/2013	0
DOSULEPINE	THYMOL	01/01/2013	31/12/2013	1
FAMPRIDINES	THYMOL	01/01/2013	31/12/2013	0
ACEPROMETAZINE	THYMOL	01/01/2013	31/12/2013	0
BUPROPIONE	THYMOL	01/01/2013	31/12/2013	0
CHLOROQUINE	THYMOL	01/01/2013	31/12/2013	0
TERPINOL	THYMOL	01/01/2013	31/12/2013	1
AMITRIPTYLINE	THYMOL	01/01/2013	31/12/2013	2
PIPOTIAZINE	THYMOL	01/01/2013	31/12/2013	0
PIPAMPERONE	TERPINE	01/01/2013	31/12/2013	0
EUCALYPTUS	PIPAMPERONE	01/01/2013	31/12/2013	0
MENTHE	PIPAMPERONE	01/01/2013	31/12/2013	0
ESCITALOPRAM	PIPAMPERONE	01/01/2013	31/12/2013	107
FLUOXETINE	PIPAMPERONE	01/01/2013	31/12/2013	43
PAROXETINE	PIPAMPERONE	01/01/2013	31/12/2013	68
LEVOMENTHOL	PIPAMPERONE	01/01/2013	31/12/2013	0
FAMPRIDINES	PIPAMPERONE	01/01/2013	31/12/2013	0
ACEPROMETAZINE	PIPAMPERONE	01/01/2013	31/12/2013	0
BUPROPIONE	PIPAMPERONE	01/01/2013	31/12/2013	0
CHLOROQUINE	PIPAMPERONE	01/01/2013	31/12/2013	0
PIPAMPERONE	TERPINOL	01/01/2013	31/12/2013	0
CYAMEMAZINE	TERPINE	01/01/2013	31/12/2013	0
CYAMEMAZINE	EUCALYPTUS	01/01/2013	31/12/2013	1
CYAMEMAZINE	MENTHE	01/01/2013	31/12/2013	0
CYAMEMAZINE	ESCITALOPRAM	01/01/2013	31/12/2013	3024
CYAMEMAZINE	FLUOXETINE	01/01/2013	31/12/2013	1061
CYAMEMAZINE	PAROXETINE	01/01/2013	31/12/2013	1848
CYAMEMAZINE	LEVOMENTHOL	01/01/2013	31/12/2013	2
CYAMEMAZINE	FAMPRIDINES	01/01/2013	31/12/2013	0
BUPROPIONE	CYAMEMAZINE	01/01/2013	31/12/2013	0
CHLOROQUINE	CYAMEMAZINE	01/01/2013	31/12/2013	0
CYAMEMAZINE	TERPINOL	01/01/2013	31/12/2013	0
FLUPHENAZINE	TERPINE	01/01/2013	31/12/2013	0
EUCALYPTUS	FLUPHENAZINE	01/01/2013	31/12/2013	0
FLUPHENAZINE	MENTHE	01/01/2013	31/12/2013	0
ESCITALOPRAM	FLUPHENAZINE	01/01/2013	31/12/2013	32
FLUOXETINE	FLUPHENAZINE	01/01/2013	31/12/2013	22
FLUPHENAZINE	PAROXETINE	01/01/2013	31/12/2013	37
FLUPHENAZINE	LEVOMENTHOL	01/01/2013	31/12/2013	0
FAMPRIDINES	FLUPHENAZINE	01/01/2013	31/12/2013	0
BUPROPIONE	FLUPHENAZINE	01/01/2013	31/12/2013	0
CHLOROQUINE	FLUPHENAZINE	01/01/2013	31/12/2013	0
FLUPHENAZINE	TERPINOL	01/01/2013	31/12/2013	0
EUCALYPTUS	TERPINE	01/01/2013	31/12/2013	6
AMOXAPINE	TERPINE	01/01/2013	31/12/2013	0
MENTHE	TERPINE	01/01/2013	31/12/2013	4
ACEPROMAZINE	TERPINE	01/01/2013	31/12/2013	0
ESCITALOPRAM	TERPINE	01/01/2013	31/12/2013	2
LEVOMEPROMAZINE	TERPINE	01/01/2013	31/12/2013	0
PROMETHAZINE	TERPINE	01/01/2013	31/12/2013	0
FLUOXETINE	TERPINE	01/01/2013	31/12/2013	0
PAROXETINE	TERPINE	01/01/2013	31/12/2013	2
LEVOMENTHOL	TERPINE	01/01/2013	31/12/2013	5
DOXEPINE	TERPINE	01/01/2013	31/12/2013	0
DOSULEPINE	TERPINE	01/01/2013	31/12/2013	0
FAMPRIDINES	TERPINE	01/01/2013	31/12/2013	0
ACEPROMETAZINE	TERPINE	01/01/2013	31/12/2013	0
BUPROPIONE	TERPINE	01/01/2013	31/12/2013	0
CHLOROQUINE	TERPINE	01/01/2013	31/12/2013	0
TERPINE	TERPINOL	01/01/2013	31/12/2013	1
AMITRIPTYLINE	TERPINE	01/01/2013	31/12/2013	0
PIPOTIAZINE	TERPINE	01/01/2013	31/12/2013	0
ACEPROMAZINE	EUCALYPTUS	01/01/2013	31/12/2013	0
ACEPROMAZINE	MENTHE	01/01/2013	31/12/2013	0
ACEPROMAZINE	ESCITALOPRAM	01/01/2013	31/12/2013	0
ACEPROMAZINE	FLUOXETINE	01/01/2013	31/12/2013	0
ACEPROMAZINE	PAROXETINE	01/01/2013	31/12/2013	0
ACEPROMAZINE	LEVOMENTHOL	01/01/2013	31/12/2013	0
ACEPROMAZINE	FAMPRIDINES	01/01/2013	31/12/2013	0
ACEPROMAZINE	BUPROPIONE	01/01/2013	31/12/2013	0
ACEPROMAZINE	CHLOROQUINE	01/01/2013	31/12/2013	0
ACEPROMAZINE	TERPINOL	01/01/2013	31/12/2013	0
ACEPROMETAZINE	EUCALYPTUS	01/01/2013	31/12/2013	0
ACEPROMETAZINE	MENTHE	01/01/2013	31/12/2013	0
ACEPROMETAZINE	ESCITALOPRAM	01/01/2013	31/12/2013	0
ACEPROMETAZINE	FLUOXETINE	01/01/2013	31/12/2013	0
ACEPROMETAZINE	PAROXETINE	01/01/2013	31/12/2013	0
ACEPROMETAZINE	LEVOMENTHOL	01/01/2013	31/12/2013	0
ACEPROMETAZINE	FAMPRIDINES	01/01/2013	31/12/2013	0
ACEPROMETAZINE	BUPROPIONE	01/01/2013	31/12/2013	0
ACEPROMETAZINE	CHLOROQUINE	01/01/2013	31/12/2013	0
ACEPROMETAZINE	TERPINOL	01/01/2013	31/12/2013	0
ESCITALOPRAM	EUCALYPTUS	01/01/2013	31/12/2013	5
ESCITALOPRAM	MENTHE	01/01/2013	31/12/2013	3
ESCITALOPRAM	LEVOMEPROMAZINE	01/01/2013	31/12/2013	341
ESCITALOPRAM	PROMETHAZINE	01/01/2013	31/12/2013	51
ESCITALOPRAM	LEVOMENTHOL	01/01/2013	31/12/2013	20
ESCITALOPRAM	FAMPRIDINES	01/01/2013	31/12/2013	0
BUPROPIONE	ESCITALOPRAM	01/01/2013	31/12/2013	0
CHLOROQUINE	ESCITALOPRAM	01/01/2013	31/12/2013	2
ESCITALOPRAM	TERPINOL	01/01/2013	31/12/2013	1
ESCITALOPRAM	PIPOTIAZINE	01/01/2013	31/12/2013	21
DOSULEPINE	EUCALYPTUS	01/01/2013	31/12/2013	0
DOSULEPINE	MENTHE	01/01/2013	31/12/2013	0
DOSULEPINE	LEVOMENTHOL	01/01/2013	31/12/2013	1
DOSULEPINE	FAMPRIDINES	01/01/2013	31/12/2013	0
BUPROPIONE	DOSULEPINE	01/01/2013	31/12/2013	0
CHLOROQUINE	DOSULEPINE	01/01/2013	31/12/2013	0
DOSULEPINE	TERPINOL	01/01/2013	31/12/2013	0
EUCALYPTUS	PIPOTIAZINE	01/01/2013	31/12/2013	0
MENTHE	PIPOTIAZINE	01/01/2013	31/12/2013	0
FLUOXETINE	PIPOTIAZINE	01/01/2013	31/12/2013	10
PAROXETINE	PIPOTIAZINE	01/01/2013	31/12/2013	20
LEVOMENTHOL	PIPOTIAZINE	01/01/2013	31/12/2013	0
FAMPRIDINES	PIPOTIAZINE	01/01/2013	31/12/2013	0
BUPROPIONE	PIPOTIAZINE	01/01/2013	31/12/2013	0
CHLOROQUINE	PIPOTIAZINE	01/01/2013	31/12/2013	0
PIPOTIAZINE	TERPINOL	01/01/2013	31/12/2013	0
DOXEPINE	EUCALYPTUS	01/01/2013	31/12/2013	0
DOXEPINE	MENTHE	01/01/2013	31/12/2013	0
DOXEPINE	LEVOMENTHOL	01/01/2013	31/12/2013	0
DOXEPINE	FAMPRIDINES	01/01/2013	31/12/2013	0
BUPROPIONE	DOXEPINE	01/01/2013	31/12/2013	0
CHLOROQUINE	DOXEPINE	01/01/2013	31/12/2013	0
DOXEPINE	TERPINOL	01/01/2013	31/12/2013	0
EUCALYPTUS	FAMPRIDINES	01/01/2013	31/12/2013	0
AMOXAPINE	FAMPRIDINES	01/01/2013	31/12/2013	0
FAMPRIDINES	MENTHE	01/01/2013	31/12/2013	0
FAMPRIDINES	LEVOMEPROMAZINE	01/01/2013	31/12/2013	0
FAMPRIDINES	PROMETHAZINE	01/01/2013	31/12/2013	0
FAMPRIDINES	FLUOXETINE	01/01/2013	31/12/2013	0
FAMPRIDINES	PAROXETINE	01/01/2013	31/12/2013	0
FAMPRIDINES	LEVOMENTHOL	01/01/2013	31/12/2013	0
BUPROPIONE	FAMPRIDINES	01/01/2013	31/12/2013	0
CHLOROQUINE	FAMPRIDINES	01/01/2013	31/12/2013	0
FAMPRIDINES	TERPINOL	01/01/2013	31/12/2013	0
AMITRIPTYLINE	FAMPRIDINES	01/01/2013	31/12/2013	1
CHLOROQUINE	EUCALYPTUS	01/01/2013	31/12/2013	0
AMOXAPINE	CHLOROQUINE	01/01/2013	31/12/2013	0
CHLOROQUINE	MENTHE	01/01/2013	31/12/2013	0
CHLOROQUINE	LEVOMEPROMAZINE	01/01/2013	31/12/2013	0
CHLOROQUINE	PROMETHAZINE	01/01/2013	31/12/2013	0
CHLOROQUINE	FLUOXETINE	01/01/2013	31/12/2013	4
CHLOROQUINE	PAROXETINE	01/01/2013	31/12/2013	0
CHLOROQUINE	LEVOMENTHOL	01/01/2013	31/12/2013	0
BUPROPIONE	CHLOROQUINE	01/01/2013	31/12/2013	0
CHLOROQUINE	TERPINOL	01/01/2013	31/12/2013	0
AMITRIPTYLINE	CHLOROQUINE	01/01/2013	31/12/2013	0
EUCALYPTUS	LEVOMEPROMAZINE	01/01/2013	31/12/2013	0
LEVOMEPROMAZINE	MENTHE	01/01/2013	31/12/2013	0
FLUOXETINE	LEVOMEPROMAZINE	01/01/2013	31/12/2013	145
LEVOMEPROMAZINE	PAROXETINE	01/01/2013	31/12/2013	221
LEVOMENTHOL	LEVOMEPROMAZINE	01/01/2013	31/12/2013	0
BUPROPIONE	LEVOMEPROMAZINE	01/01/2013	31/12/2013	0
LEVOMEPROMAZINE	TERPINOL	01/01/2013	31/12/2013	0
EUCALYPTUS	LEVOMENTHOL	01/01/2013	31/12/2013	17
AMOXAPINE	LEVOMENTHOL	01/01/2013	31/12/2013	0
LEVOMENTHOL	MENTHE	01/01/2013	31/12/2013	5
LEVOMENTHOL	PROMETHAZINE	01/01/2013	31/12/2013	3
FLUOXETINE	LEVOMENTHOL	01/01/2013	31/12/2013	5
LEVOMENTHOL	PAROXETINE	01/01/2013	31/12/2013	9
BUPROPIONE	LEVOMENTHOL	01/01/2013	31/12/2013	0
LEVOMENTHOL	TERPINOL	01/01/2013	31/12/2013	0
AMITRIPTYLINE	LEVOMENTHOL	01/01/2013	31/12/2013	8
EUCALYPTUS	PAROXETINE	01/01/2013	31/12/2013	2
MENTHE	PAROXETINE	01/01/2013	31/12/2013	1
PAROXETINE	PROMETHAZINE	01/01/2013	31/12/2013	54
BUPROPIONE	PAROXETINE	01/01/2013	31/12/2013	0
PAROXETINE	TERPINOL	01/01/2013	31/12/2013	0
EUCALYPTUS	TERPINOL	01/01/2013	31/12/2013	2
AMOXAPINE	TERPINOL	01/01/2013	31/12/2013	0
MENTHE	TERPINOL	01/01/2013	31/12/2013	2
PROMETHAZINE	TERPINOL	01/01/2013	31/12/2013	2
FLUOXETINE	TERPINOL	01/01/2013	31/12/2013	0
BUPROPIONE	TERPINOL	01/01/2013	31/12/2013	0
AMITRIPTYLINE	TERPINOL	01/01/2013	31/12/2013	0
AMOXAPINE	EUCALYPTUS	01/01/2013	31/12/2013	0
AMOXAPINE	MENTHE	01/01/2013	31/12/2013	0
AMOXAPINE	BUPROPIONE	01/01/2013	31/12/2013	0
EUCALYPTUS	FLUOXETINE	01/01/2013	31/12/2013	4
FLUOXETINE	MENTHE	01/01/2013	31/12/2013	0
FLUOXETINE	PROMETHAZINE	01/01/2013	31/12/2013	29
BUPROPIONE	FLUOXETINE	01/01/2013	31/12/2013	0
EUCALYPTUS	MENTHE	01/01/2013	31/12/2013	6
MENTHE	PROMETHAZINE	01/01/2013	31/12/2013	0
BUPROPIONE	MENTHE	01/01/2013	31/12/2013	0
AMITRIPTYLINE	MENTHE	01/01/2013	31/12/2013	1
AMITRIPTYLINE	EUCALYPTUS	01/01/2013	31/12/2013	5
AMITRIPTYLINE	BUPROPIONE	01/01/2013	31/12/2013	0
EUCALYPTUS	PROMETHAZINE	01/01/2013	31/12/2013	2
BUPROPIONE	EUCALYPTUS	01/01/2013	31/12/2013	0
BUPROPIONE	PROMETHAZINE	01/01/2013	31/12/2013	0
FLUVOXAMINE	PETHIDINE	01/01/2013	31/12/2013	0
FLUVOXAMINE	VENLAFAXINE	01/01/2013	31/12/2013	4
FLUVOXAMINE	MILNACIPRAN	01/01/2013	31/12/2013	0
FLUVOXAMINE	MILLEPERTUIS	01/01/2013	31/12/2013	0
FLUVOXAMINE	OXITRIPTAN	01/01/2013	31/12/2013	0
ESCITALOPRAM	PETHIDINE	01/01/2013	31/12/2013	0
ESCITALOPRAM	VENLAFAXINE	01/01/2013	31/12/2013	397
ESCITALOPRAM	MILNACIPRAN	01/01/2013	31/12/2013	45
ESCITALOPRAM	MILLEPERTUIS	01/01/2013	31/12/2013	2
ESCITALOPRAM	OXITRIPTAN	01/01/2013	31/12/2013	3
DULOXETINE	ESCITALOPRAM	01/01/2013	31/12/2013	247
PAROXETINE	PETHIDINE	01/01/2013	31/12/2013	0
PAROXETINE	VENLAFAXINE	01/01/2013	31/12/2013	119
MILNACIPRAN	PAROXETINE	01/01/2013	31/12/2013	11
MILLEPERTUIS	PAROXETINE	01/01/2013	31/12/2013	3
OXITRIPTAN	PAROXETINE	01/01/2013	31/12/2013	0
DULOXETINE	PAROXETINE	01/01/2013	31/12/2013	65
FLUOXETINE	PETHIDINE	01/01/2013	31/12/2013	0
FLUOXETINE	VENLAFAXINE	01/01/2013	31/12/2013	149
FLUOXETINE	MILNACIPRAN	01/01/2013	31/12/2013	19
FLUOXETINE	MILLEPERTUIS	01/01/2013	31/12/2013	0
FLUOXETINE	OXITRIPTAN	01/01/2013	31/12/2013	0
DULOXETINE	FLUOXETINE	01/01/2013	31/12/2013	119
MOCLOBEMIDE	VENLAFAXINE	01/01/2013	31/12/2013	7
IMIPRAMINE	VENLAFAXINE	01/01/2013	31/12/2013	8
PETHIDINE	VENLAFAXINE	01/01/2013	31/12/2013	0
MILNACIPRAN	VENLAFAXINE	01/01/2013	31/12/2013	9
SERTRALINE	VENLAFAXINE	01/01/2013	31/12/2013	55
MILLEPERTUIS	VENLAFAXINE	01/01/2013	31/12/2013	6
IPRONIAZIDE	VENLAFAXINE	01/01/2013	31/12/2013	0
CLOMIPRAMINE	VENLAFAXINE	01/01/2013	31/12/2013	180
OXITRIPTAN	VENLAFAXINE	01/01/2013	31/12/2013	0
TRAMADOL	VENLAFAXINE	01/01/2013	31/12/2013	2574
AMITRIPTYLINE	VENLAFAXINE	01/01/2013	31/12/2013	648
CITALOPRAM	VENLAFAXINE	01/01/2013	31/12/2013	61
DULOXETINE	VENLAFAXINE	01/01/2013	31/12/2013	131
IMIPRAMINE	MOCLOBEMIDE	01/01/2013	31/12/2013	0
IMIPRAMINE	PETHIDINE	01/01/2013	31/12/2013	0
IMIPRAMINE	MILNACIPRAN	01/01/2013	31/12/2013	0
IMIPRAMINE	MILLEPERTUIS	01/01/2013	31/12/2013	0
IMIPRAMINE	IPRONIAZIDE	01/01/2013	31/12/2013	0
IMIPRAMINE	OXITRIPTAN	01/01/2013	31/12/2013	0
DULOXETINE	IMIPRAMINE	01/01/2013	31/12/2013	20
MILLEPERTUIS	MOCLOBEMIDE	01/01/2013	31/12/2013	0
MILLEPERTUIS	PETHIDINE	01/01/2013	31/12/2013	0
MILLEPERTUIS	MILNACIPRAN	01/01/2013	31/12/2013	0
MILLEPERTUIS	SERTRALINE	01/01/2013	31/12/2013	0
IPRONIAZIDE	MILLEPERTUIS	01/01/2013	31/12/2013	0
CLOMIPRAMINE	MILLEPERTUIS	01/01/2013	31/12/2013	0
MILLEPERTUIS	OXITRIPTAN	01/01/2013	31/12/2013	0
MILLEPERTUIS	TRAMADOL	01/01/2013	31/12/2013	4
AMITRIPTYLINE	MILLEPERTUIS	01/01/2013	31/12/2013	2
CITALOPRAM	MILLEPERTUIS	01/01/2013	31/12/2013	0
DULOXETINE	MILLEPERTUIS	01/01/2013	31/12/2013	1
MOCLOBEMIDE	TRAMADOL	01/01/2013	31/12/2013	1
MILNACIPRAN	TRAMADOL	01/01/2013	31/12/2013	225
IPRONIAZIDE	TRAMADOL	01/01/2013	31/12/2013	0
OXITRIPTAN	TRAMADOL	01/01/2013	31/12/2013	0
DULOXETINE	TRAMADOL	01/01/2013	31/12/2013	2249
CLOMIPRAMINE	MOCLOBEMIDE	01/01/2013	31/12/2013	1
CLOMIPRAMINE	PETHIDINE	01/01/2013	31/12/2013	0
CLOMIPRAMINE	MILNACIPRAN	01/01/2013	31/12/2013	25
CLOMIPRAMINE	IPRONIAZIDE	01/01/2013	31/12/2013	0
CLOMIPRAMINE	OXITRIPTAN	01/01/2013	31/12/2013	0
CLOMIPRAMINE	DULOXETINE	01/01/2013	31/12/2013	103
DULOXETINE	MOCLOBEMIDE	01/01/2013	31/12/2013	16
DULOXETINE	PETHIDINE	01/01/2013	31/12/2013	0
DULOXETINE	MILNACIPRAN	01/01/2013	31/12/2013	6
DULOXETINE	SERTRALINE	01/01/2013	31/12/2013	32
DULOXETINE	IPRONIAZIDE	01/01/2013	31/12/2013	0
DULOXETINE	OXITRIPTAN	01/01/2013	31/12/2013	0
AMITRIPTYLINE	DULOXETINE	01/01/2013	31/12/2013	503
CITALOPRAM	DULOXETINE	01/01/2013	31/12/2013	27
CITALOPRAM	PETHIDINE	01/01/2013	31/12/2013	0
CITALOPRAM	MILNACIPRAN	01/01/2013	31/12/2013	6
CITALOPRAM	OXITRIPTAN	01/01/2013	31/12/2013	1
PETHIDINE	SERTRALINE	01/01/2013	31/12/2013	0
MILNACIPRAN	SERTRALINE	01/01/2013	31/12/2013	3
OXITRIPTAN	SERTRALINE	01/01/2013	31/12/2013	1
AMITRIPTYLINE	MOCLOBEMIDE	01/01/2013	31/12/2013	11
AMITRIPTYLINE	PETHIDINE	01/01/2013	31/12/2013	0
AMITRIPTYLINE	MILNACIPRAN	01/01/2013	31/12/2013	67
AMITRIPTYLINE	IPRONIAZIDE	01/01/2013	31/12/2013	0
AMITRIPTYLINE	OXITRIPTAN	01/01/2013	31/12/2013	0
MOCLOBEMIDE	PETHIDINE	01/01/2013	31/12/2013	0
MILNACIPRAN	PETHIDINE	01/01/2013	31/12/2013	0
IPRONIAZIDE	PETHIDINE	01/01/2013	31/12/2013	0
OXITRIPTAN	PETHIDINE	01/01/2013	31/12/2013	0
IPRONIAZIDE	MOCLOBEMIDE	01/01/2013	31/12/2013	0
IPRONIAZIDE	MILNACIPRAN	01/01/2013	31/12/2013	0
IPRONIAZIDE	OXITRIPTAN	01/01/2013	31/12/2013	0
MILNACIPRAN	MOCLOBEMIDE	01/01/2013	31/12/2013	4
MILNACIPRAN	OXITRIPTAN	01/01/2013	31/12/2013	0
MOCLOBEMIDE	OXITRIPTAN	01/01/2013	31/12/2013	0
IMIPRAMINE	TRIPROLIDINE	01/01/2013	31/12/2013	0
DIPHENHYDRAMINE	IMIPRAMINE	01/01/2013	31/12/2013	0
IMIPRAMINE	PIZOTIFENE	01/01/2013	31/12/2013	0
HYDROXYZINE	IMIPRAMINE	01/01/2013	31/12/2013	39
IMIPRAMINE	ISOTHIPENDYL	01/01/2013	31/12/2013	0
IMIPRAMINE	TRIHEXYPHENIDYLE	01/01/2013	31/12/2013	14
IMIPRAMINE	OXYBUTYNINE	01/01/2013	31/12/2013	10
DOXYLAMINE	IMIPRAMINE	01/01/2013	31/12/2013	1
DEXCHLORPHENIRAMINE	IMIPRAMINE	01/01/2013	31/12/2013	0
IMIPRAMINE	IPRATROPIUM	01/01/2013	31/12/2013	0
IMIPRAMINE	PHENIRAMINE	01/01/2013	31/12/2013	0
