LORAZEPAM	ZOPICLONE	01/01/2013	31/12/2013
CLOTIAZEPAM	LORAZEPAM	01/01/2013	31/12/2013
DIPHENHYDRAMINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	PROPERICIAZINE	01/01/2013	31/12/2013
LORAZEPAM	TETRABENAZINE	01/01/2013	31/12/2013
LORAZEPAM	PIPAMPERONE	01/01/2013	31/12/2013
LEVOMEPROMAZINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	PHOLCODINE	01/01/2013	31/12/2013
LORAZEPAM	NALTREXONE	01/01/2013	31/12/2013
LORAZEPAM	PHENIRAMINE	01/01/2013	31/12/2013
CABERGOLINE	LORAZEPAM	01/01/2013	31/12/2013
FENSPIRIDE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	METHYLDOPA	01/01/2013	31/12/2013
LORAZEPAM	METOCLOPRAMIDE	01/01/2013	31/12/2013
DOXEPINE	LORAZEPAM	01/01/2013	31/12/2013
CODEINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	PIZOTIFENE	01/01/2013	31/12/2013
DIAZEPAM	LORAZEPAM	01/01/2013	31/12/2013
DOXYLAMINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	NITRAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	PIPERAZINE	01/01/2013	31/12/2013
LORAZEPAM	RISPERIDONE	01/01/2013	31/12/2013
ENTACAPONE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	SUFENTANIL	01/01/2013	31/12/2013
KETOTIFENE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	SULPIRIDE	01/01/2013	31/12/2013
ISOTHIPENDYL	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	PRAZEPAM	01/01/2013	31/12/2013
FLUNARIZINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	METOPIMAZINE	01/01/2013	31/12/2013
DIHYDROCODEINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	MEQUITAZINE	01/01/2013	31/12/2013
LORAZEPAM	PRAMIPEXOLE	01/01/2013	31/12/2013
LORAZEPAM	OXETORONE	01/01/2013	31/12/2013
ALIMEMAZINE	LORAZEPAM	01/01/2013	31/12/2013
FLUPENTIXOL	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	NOSCAPINE	01/01/2013	31/12/2013
HYDROMORPHONE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	RUPATADINE	01/01/2013	31/12/2013
ALIZAPRIDE	LORAZEPAM	01/01/2013	31/12/2013
CLONAZEPAM	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	TRIMIPRAMINE	01/01/2013	31/12/2013
LORAZEPAM	QUINAGOLIDE	01/01/2013	31/12/2013
LORAZEPAM	PROMETHAZINE	01/01/2013	31/12/2013
LORAZEPAM	MEPROBAMATE	01/01/2013	31/12/2013
HYDROXYZINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	RILMENIDINE	01/01/2013	31/12/2013
LORAZEPAM	ZOLPIDEM	01/01/2013	31/12/2013
AMITRIPTYLINE	LORAZEPAM	01/01/2013	31/12/2013
DEXCHLORPHENIRAMINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	ZUCLOPENTHIXOL	01/01/2013	31/12/2013
CAPTODIAME	LORAZEPAM	01/01/2013	31/12/2013
CHLORDIAZEPOXIDE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	METHADONE	01/01/2013	31/12/2013
LORAZEPAM	PIMETHIXENE	01/01/2013	31/12/2013
LORAZEPAM	OXAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	PIMOZIDE	01/01/2013	31/12/2013
LORAZEPAM	OLANZAPINE	01/01/2013	31/12/2013
LORAZEPAM	RASAGILINE	01/01/2013	31/12/2013
CLOBAZAM	LORAZEPAM	01/01/2013	31/12/2013
LISURIDE	LORAZEPAM	01/01/2013	31/12/2013
CLORAZEPATE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	MORPHINE	01/01/2013	31/12/2013
LORAZEPAM	PIRIBEDIL	01/01/2013	31/12/2013
ESTAZOLAM	LORAZEPAM	01/01/2013	31/12/2013
CHLORPROMAZINE	LORAZEPAM	01/01/2013	31/12/2013
HALOPERIDOL	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	TRAMADOL	01/01/2013	31/12/2013
DI(ACEFYLLINE) DIPHENHYDRAMINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	TIAPRIDE	01/01/2013	31/12/2013
LORAZEPAM	PETHIDINE	01/01/2013	31/12/2013
LORAZEPAM	TRIPROLIDINE	01/01/2013	31/12/2013
ACEPROMAZINE	LORAZEPAM	01/01/2013	31/12/2013
AMANTADINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	MIANSERINE	01/01/2013	31/12/2013
CYPROHEPTADINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	PREGABALINE	01/01/2013	31/12/2013
LORAZEPAM	NALOXONE	01/01/2013	31/12/2013
LORAZEPAM	ROTIGOTINE	01/01/2013	31/12/2013
FLUNITRAZEPAM	LORAZEPAM	01/01/2013	31/12/2013
ALPRAZOLAM	LORAZEPAM	01/01/2013	31/12/2013
BROMAZEPAM	LORAZEPAM	01/01/2013	31/12/2013
ACEPROMETAZINE	LORAZEPAM	01/01/2013	31/12/2013
CHLORPHENAMINE	LORAZEPAM	01/01/2013	31/12/2013
LORAZEPAM	MECLOZINE	01/01/2013	31/12/2013
LORAZEPAM	ROPINIROLE	01/01/2013	31/12/2013
LORAZEPAM	SELEGILINE	01/01/2013	31/12/2013
ARIPIPRAZOLE	METHADONE	01/01/2013	31/12/2013
METHADONE	PRIMIDONE	01/01/2013	31/12/2013
FLUPHENAZINE	METHADONE	01/01/2013	31/12/2013
DEXTROMETHORPHANE	METHADONE	01/01/2013	31/12/2013
CYAMEMAZINE	METHADONE	01/01/2013	31/12/2013
METHADONE	PENFLURIDOL	01/01/2013	31/12/2013
METHADONE	OXYCODONE	01/01/2013	31/12/2013
AMISULPRIDE	METHADONE	01/01/2013	31/12/2013
BROMOCRIPTINE	METHADONE	01/01/2013	31/12/2013
ETIFOXINE	METHADONE	01/01/2013	31/12/2013
LORMETAZEPAM	METHADONE	01/01/2013	31/12/2013
METHADONE	PHENOBARBITAL	01/01/2013	31/12/2013
CLONIDINE	METHADONE	01/01/2013	31/12/2013
BROMPHENIRAMINE	METHADONE	01/01/2013	31/12/2013
METHADONE	TEMAZEPAM	01/01/2013	31/12/2013
METHADONE	NORDAZEPAM	01/01/2013	31/12/2013
BACLOFENE	METHADONE	01/01/2013	31/12/2013
METHADONE	OXOMEMAZINE	01/01/2013	31/12/2013
METHADONE	MOXONIDINE	01/01/2013	31/12/2013
AGOMELATINE	METHADONE	01/01/2013	31/12/2013
METHADONE	TETRAZEPAM	01/01/2013	31/12/2013
APOMORPHINE	METHADONE	01/01/2013	31/12/2013
METHADONE	PIPOTIAZINE	01/01/2013	31/12/2013
METHADONE	NEFOPAM	01/01/2013	31/12/2013
ETHYLMORPHINE	METHADONE	01/01/2013	31/12/2013
DIMENHYDRINATE	METHADONE	01/01/2013	31/12/2013
METHADONE	ZOPICLONE	01/01/2013	31/12/2013
CLOTIAZEPAM	METHADONE	01/01/2013	31/12/2013
DIPHENHYDRAMINE	METHADONE	01/01/2013	31/12/2013
METHADONE	PROPERICIAZINE	01/01/2013	31/12/2013
CLOZAPINE	METHADONE	01/01/2013	31/12/2013
METHADONE	TETRABENAZINE	01/01/2013	31/12/2013
METHADONE	PIPAMPERONE	01/01/2013	31/12/2013
LEVOMEPROMAZINE	METHADONE	01/01/2013	31/12/2013
METHADONE	PHOLCODINE	01/01/2013	31/12/2013
METHADONE	NALTREXONE	01/01/2013	31/12/2013
METHADONE	PHENIRAMINE	01/01/2013	31/12/2013
CABERGOLINE	METHADONE	01/01/2013	31/12/2013
FENSPIRIDE	METHADONE	01/01/2013	31/12/2013
METHADONE	METHYLDOPA	01/01/2013	31/12/2013
METHADONE	METOCLOPRAMIDE	01/01/2013	31/12/2013
DOXEPINE	METHADONE	01/01/2013	31/12/2013
CODEINE	METHADONE	01/01/2013	31/12/2013
METHADONE	PIZOTIFENE	01/01/2013	31/12/2013
DIAZEPAM	METHADONE	01/01/2013	31/12/2013
DOXYLAMINE	METHADONE	01/01/2013	31/12/2013
METHADONE	NITRAZEPAM	01/01/2013	31/12/2013
METHADONE	PIPERAZINE	01/01/2013	31/12/2013
METHADONE	RISPERIDONE	01/01/2013	31/12/2013
ENTACAPONE	METHADONE	01/01/2013	31/12/2013
METHADONE	SUFENTANIL	01/01/2013	31/12/2013
KETOTIFENE	METHADONE	01/01/2013	31/12/2013
METHADONE	SULPIRIDE	01/01/2013	31/12/2013
ISOTHIPENDYL	METHADONE	01/01/2013	31/12/2013
METHADONE	PRAZEPAM	01/01/2013	31/12/2013
FLUNARIZINE	METHADONE	01/01/2013	31/12/2013
METHADONE	METOPIMAZINE	01/01/2013	31/12/2013
DIHYDROCODEINE	METHADONE	01/01/2013	31/12/2013
MEQUITAZINE	METHADONE	01/01/2013	31/12/2013
METHADONE	PRAMIPEXOLE	01/01/2013	31/12/2013
METHADONE	OXETORONE	01/01/2013	31/12/2013
ALIMEMAZINE	METHADONE	01/01/2013	31/12/2013
FLUPENTIXOL	METHADONE	01/01/2013	31/12/2013
METHADONE	NOSCAPINE	01/01/2013	31/12/2013
HYDROMORPHONE	METHADONE	01/01/2013	31/12/2013
METHADONE	RUPATADINE	01/01/2013	31/12/2013
ALIZAPRIDE	METHADONE	01/01/2013	31/12/2013
CLONAZEPAM	METHADONE	01/01/2013	31/12/2013
METHADONE	TRIMIPRAMINE	01/01/2013	31/12/2013
METHADONE	QUINAGOLIDE	01/01/2013	31/12/2013
METHADONE	PROMETHAZINE	01/01/2013	31/12/2013
MEPROBAMATE	METHADONE	01/01/2013	31/12/2013
HYDROXYZINE	METHADONE	01/01/2013	31/12/2013
METHADONE	RILMENIDINE	01/01/2013	31/12/2013
METHADONE	ZOLPIDEM	01/01/2013	31/12/2013
AMITRIPTYLINE	METHADONE	01/01/2013	31/12/2013
DEXCHLORPHENIRAMINE	METHADONE	01/01/2013	31/12/2013
METHADONE	ZUCLOPENTHIXOL	01/01/2013	31/12/2013
CAPTODIAME	METHADONE	01/01/2013	31/12/2013
CHLORDIAZEPOXIDE	METHADONE	01/01/2013	31/12/2013
METHADONE	PIMETHIXENE	01/01/2013	31/12/2013
METHADONE	OXAZEPAM	01/01/2013	31/12/2013
METHADONE	PIMOZIDE	01/01/2013	31/12/2013
METHADONE	OLANZAPINE	01/01/2013	31/12/2013
METHADONE	RASAGILINE	01/01/2013	31/12/2013
CLOBAZAM	METHADONE	01/01/2013	31/12/2013
LISURIDE	METHADONE	01/01/2013	31/12/2013
CLORAZEPATE	METHADONE	01/01/2013	31/12/2013
METHADONE	MORPHINE	01/01/2013	31/12/2013
METHADONE	PIRIBEDIL	01/01/2013	31/12/2013
ESTAZOLAM	METHADONE	01/01/2013	31/12/2013
BUPRENORPHINE	METHADONE	01/01/2013	31/12/2013
CHLORPROMAZINE	METHADONE	01/01/2013	31/12/2013
HALOPERIDOL	METHADONE	01/01/2013	31/12/2013
METHADONE	TRAMADOL	01/01/2013	31/12/2013
DI(ACEFYLLINE) DIPHENHYDRAMINE	METHADONE	01/01/2013	31/12/2013
METHADONE	TIAPRIDE	01/01/2013	31/12/2013
METHADONE	PETHIDINE	01/01/2013	31/12/2013
METHADONE	TRIPROLIDINE	01/01/2013	31/12/2013
ACEPROMAZINE	METHADONE	01/01/2013	31/12/2013
AMANTADINE	METHADONE	01/01/2013	31/12/2013
METHADONE	MIANSERINE	01/01/2013	31/12/2013
CYPROHEPTADINE	METHADONE	01/01/2013	31/12/2013
METHADONE	PREGABALINE	01/01/2013	31/12/2013
METHADONE	NALOXONE	01/01/2013	31/12/2013
METHADONE	ROTIGOTINE	01/01/2013	31/12/2013
FLUNITRAZEPAM	METHADONE	01/01/2013	31/12/2013
ALPRAZOLAM	METHADONE	01/01/2013	31/12/2013
BROMAZEPAM	METHADONE	01/01/2013	31/12/2013
ACEPROMETAZINE	METHADONE	01/01/2013	31/12/2013
CHLORPHENAMINE	METHADONE	01/01/2013	31/12/2013
MECLOZINE	METHADONE	01/01/2013	31/12/2013
METHADONE	ROPINIROLE	01/01/2013	31/12/2013
METHADONE	SELEGILINE	01/01/2013	31/12/2013
ARIPIPRAZOLE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PRIMIDONE	01/01/2013	31/12/2013
FENSPIRIDE	FLUPHENAZINE	01/01/2013	31/12/2013
DEXTROMETHORPHANE	FENSPIRIDE	01/01/2013	31/12/2013
CYAMEMAZINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PENFLURIDOL	01/01/2013	31/12/2013
FENSPIRIDE	OXYCODONE	01/01/2013	31/12/2013
AMISULPRIDE	FENSPIRIDE	01/01/2013	31/12/2013
BROMOCRIPTINE	FENSPIRIDE	01/01/2013	31/12/2013
ETIFOXINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	LORMETAZEPAM	01/01/2013	31/12/2013
FENSPIRIDE	PHENOBARBITAL	01/01/2013	31/12/2013
CLONIDINE	FENSPIRIDE	01/01/2013	31/12/2013
BROMPHENIRAMINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	TEMAZEPAM	01/01/2013	31/12/2013
FENSPIRIDE	NORDAZEPAM	01/01/2013	31/12/2013
BACLOFENE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	OXOMEMAZINE	01/01/2013	31/12/2013
FENSPIRIDE	MOXONIDINE	01/01/2013	31/12/2013
AGOMELATINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	TETRAZEPAM	01/01/2013	31/12/2013
APOMORPHINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PIPOTIAZINE	01/01/2013	31/12/2013
FENSPIRIDE	NEFOPAM	01/01/2013	31/12/2013
ETHYLMORPHINE	FENSPIRIDE	01/01/2013	31/12/2013
DIMENHYDRINATE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	ZOPICLONE	01/01/2013	31/12/2013
CLOTIAZEPAM	FENSPIRIDE	01/01/2013	31/12/2013
DIPHENHYDRAMINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PROPERICIAZINE	01/01/2013	31/12/2013
CLOZAPINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	TETRABENAZINE	01/01/2013	31/12/2013
FENSPIRIDE	PIPAMPERONE	01/01/2013	31/12/2013
FENSPIRIDE	LEVOMEPROMAZINE	01/01/2013	31/12/2013
FENSPIRIDE	PHOLCODINE	01/01/2013	31/12/2013
FENSPIRIDE	NALTREXONE	01/01/2013	31/12/2013
FENSPIRIDE	PHENIRAMINE	01/01/2013	31/12/2013
CABERGOLINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	METHYLDOPA	01/01/2013	31/12/2013
FENSPIRIDE	METOCLOPRAMIDE	01/01/2013	31/12/2013
DOXEPINE	FENSPIRIDE	01/01/2013	31/12/2013
CODEINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PIZOTIFENE	01/01/2013	31/12/2013
DIAZEPAM	FENSPIRIDE	01/01/2013	31/12/2013
DOXYLAMINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	NITRAZEPAM	01/01/2013	31/12/2013
FENSPIRIDE	PIPERAZINE	01/01/2013	31/12/2013
FENSPIRIDE	RISPERIDONE	01/01/2013	31/12/2013
ENTACAPONE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	SUFENTANIL	01/01/2013	31/12/2013
FENSPIRIDE	KETOTIFENE	01/01/2013	31/12/2013
FENSPIRIDE	SULPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	ISOTHIPENDYL	01/01/2013	31/12/2013
FENSPIRIDE	PRAZEPAM	01/01/2013	31/12/2013
FENSPIRIDE	FLUNARIZINE	01/01/2013	31/12/2013
FENSPIRIDE	METOPIMAZINE	01/01/2013	31/12/2013
DIHYDROCODEINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	MEQUITAZINE	01/01/2013	31/12/2013
FENSPIRIDE	PRAMIPEXOLE	01/01/2013	31/12/2013
FENSPIRIDE	OXETORONE	01/01/2013	31/12/2013
ALIMEMAZINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	FLUPENTIXOL	01/01/2013	31/12/2013
FENSPIRIDE	NOSCAPINE	01/01/2013	31/12/2013
FENSPIRIDE	HYDROMORPHONE	01/01/2013	31/12/2013
FENSPIRIDE	RUPATADINE	01/01/2013	31/12/2013
ALIZAPRIDE	FENSPIRIDE	01/01/2013	31/12/2013
CLONAZEPAM	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	TRIMIPRAMINE	01/01/2013	31/12/2013
FENSPIRIDE	QUINAGOLIDE	01/01/2013	31/12/2013
FENSPIRIDE	PROMETHAZINE	01/01/2013	31/12/2013
FENSPIRIDE	MEPROBAMATE	01/01/2013	31/12/2013
FENSPIRIDE	HYDROXYZINE	01/01/2013	31/12/2013
FENSPIRIDE	RILMENIDINE	01/01/2013	31/12/2013
FENSPIRIDE	ZOLPIDEM	01/01/2013	31/12/2013
AMITRIPTYLINE	FENSPIRIDE	01/01/2013	31/12/2013
DEXCHLORPHENIRAMINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	ZUCLOPENTHIXOL	01/01/2013	31/12/2013
CAPTODIAME	FENSPIRIDE	01/01/2013	31/12/2013
CHLORDIAZEPOXIDE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PIMETHIXENE	01/01/2013	31/12/2013
FENSPIRIDE	OXAZEPAM	01/01/2013	31/12/2013
FENSPIRIDE	PIMOZIDE	01/01/2013	31/12/2013
FENSPIRIDE	OLANZAPINE	01/01/2013	31/12/2013
FENSPIRIDE	RASAGILINE	01/01/2013	31/12/2013
CLOBAZAM	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	LISURIDE	01/01/2013	31/12/2013
CLORAZEPATE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	MORPHINE	01/01/2013	31/12/2013
FENSPIRIDE	PIRIBEDIL	01/01/2013	31/12/2013
ESTAZOLAM	FENSPIRIDE	01/01/2013	31/12/2013
BUPRENORPHINE	FENSPIRIDE	01/01/2013	31/12/2013
CHLORPROMAZINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	HALOPERIDOL	01/01/2013	31/12/2013
FENSPIRIDE	TRAMADOL	01/01/2013	31/12/2013
DI(ACEFYLLINE) DIPHENHYDRAMINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	TIAPRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PETHIDINE	01/01/2013	31/12/2013
FENSPIRIDE	TRIPROLIDINE	01/01/2013	31/12/2013
ACEPROMAZINE	FENSPIRIDE	01/01/2013	31/12/2013
AMANTADINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	MIANSERINE	01/01/2013	31/12/2013
CYPROHEPTADINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	PREGABALINE	01/01/2013	31/12/2013
FENSPIRIDE	NALOXONE	01/01/2013	31/12/2013
FENSPIRIDE	ROTIGOTINE	01/01/2013	31/12/2013
FENSPIRIDE	FLUNITRAZEPAM	01/01/2013	31/12/2013
ALPRAZOLAM	FENSPIRIDE	01/01/2013	31/12/2013
BROMAZEPAM	FENSPIRIDE	01/01/2013	31/12/2013
ACEPROMETAZINE	FENSPIRIDE	01/01/2013	31/12/2013
CHLORPHENAMINE	FENSPIRIDE	01/01/2013	31/12/2013
FENSPIRIDE	MECLOZINE	01/01/2013	31/12/2013
FENSPIRIDE	ROPINIROLE	01/01/2013	31/12/2013
FENSPIRIDE	SELEGILINE	01/01/2013	31/12/2013
ARIPIPRAZOLE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PRIMIDONE	01/01/2013	31/12/2013
FLUPHENAZINE	HYDROMORPHONE	01/01/2013	31/12/2013
CYAMEMAZINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PENFLURIDOL	01/01/2013	31/12/2013
AMISULPRIDE	HYDROMORPHONE	01/01/2013	31/12/2013
BROMOCRIPTINE	HYDROMORPHONE	01/01/2013	31/12/2013
ETIFOXINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	LORMETAZEPAM	01/01/2013	31/12/2013
HYDROMORPHONE	PHENOBARBITAL	01/01/2013	31/12/2013
CLONIDINE	HYDROMORPHONE	01/01/2013	31/12/2013
BROMPHENIRAMINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	TEMAZEPAM	01/01/2013	31/12/2013
HYDROMORPHONE	NORDAZEPAM	01/01/2013	31/12/2013
BACLOFENE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	OXOMEMAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	MOXONIDINE	01/01/2013	31/12/2013
AGOMELATINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	TETRAZEPAM	01/01/2013	31/12/2013
APOMORPHINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PIPOTIAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	NEFOPAM	01/01/2013	31/12/2013
DIMENHYDRINATE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	ZOPICLONE	01/01/2013	31/12/2013
CLOTIAZEPAM	HYDROMORPHONE	01/01/2013	31/12/2013
DIPHENHYDRAMINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PROPERICIAZINE	01/01/2013	31/12/2013
CLOZAPINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	TETRABENAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	PIPAMPERONE	01/01/2013	31/12/2013
HYDROMORPHONE	LEVOMEPROMAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	NALTREXONE	01/01/2013	31/12/2013
HYDROMORPHONE	PHENIRAMINE	01/01/2013	31/12/2013
CABERGOLINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	METHYLDOPA	01/01/2013	31/12/2013
HYDROMORPHONE	METOCLOPRAMIDE	01/01/2013	31/12/2013
DOXEPINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PIZOTIFENE	01/01/2013	31/12/2013
DIAZEPAM	HYDROMORPHONE	01/01/2013	31/12/2013
DOXYLAMINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	NITRAZEPAM	01/01/2013	31/12/2013
HYDROMORPHONE	PIPERAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	RISPERIDONE	01/01/2013	31/12/2013
ENTACAPONE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	KETOTIFENE	01/01/2013	31/12/2013
HYDROMORPHONE	SULPIRIDE	01/01/2013	31/12/2013
HYDROMORPHONE	ISOTHIPENDYL	01/01/2013	31/12/2013
HYDROMORPHONE	PRAZEPAM	01/01/2013	31/12/2013
FLUNARIZINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	METOPIMAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	MEQUITAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	PRAMIPEXOLE	01/01/2013	31/12/2013
HYDROMORPHONE	OXETORONE	01/01/2013	31/12/2013
ALIMEMAZINE	HYDROMORPHONE	01/01/2013	31/12/2013
FLUPENTIXOL	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	RUPATADINE	01/01/2013	31/12/2013
ALIZAPRIDE	HYDROMORPHONE	01/01/2013	31/12/2013
CLONAZEPAM	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	TRIMIPRAMINE	01/01/2013	31/12/2013
HYDROMORPHONE	QUINAGOLIDE	01/01/2013	31/12/2013
HYDROMORPHONE	PROMETHAZINE	01/01/2013	31/12/2013
HYDROMORPHONE	MEPROBAMATE	01/01/2013	31/12/2013
HYDROMORPHONE	HYDROXYZINE	01/01/2013	31/12/2013
HYDROMORPHONE	RILMENIDINE	01/01/2013	31/12/2013
HYDROMORPHONE	ZOLPIDEM	01/01/2013	31/12/2013
AMITRIPTYLINE	HYDROMORPHONE	01/01/2013	31/12/2013
DEXCHLORPHENIRAMINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	ZUCLOPENTHIXOL	01/01/2013	31/12/2013
CAPTODIAME	HYDROMORPHONE	01/01/2013	31/12/2013
CHLORDIAZEPOXIDE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PIMETHIXENE	01/01/2013	31/12/2013
HYDROMORPHONE	OXAZEPAM	01/01/2013	31/12/2013
HYDROMORPHONE	PIMOZIDE	01/01/2013	31/12/2013
HYDROMORPHONE	OLANZAPINE	01/01/2013	31/12/2013
HYDROMORPHONE	RASAGILINE	01/01/2013	31/12/2013
CLOBAZAM	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	LISURIDE	01/01/2013	31/12/2013
CLORAZEPATE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PIRIBEDIL	01/01/2013	31/12/2013
ESTAZOLAM	HYDROMORPHONE	01/01/2013	31/12/2013
BUPRENORPHINE	HYDROMORPHONE	01/01/2013	31/12/2013
CHLORPROMAZINE	HYDROMORPHONE	01/01/2013	31/12/2013
HALOPERIDOL	HYDROMORPHONE	01/01/2013	31/12/2013
DI(ACEFYLLINE) DIPHENHYDRAMINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	TIAPRIDE	01/01/2013	31/12/2013
HYDROMORPHONE	TRIPROLIDINE	01/01/2013	31/12/2013
ACEPROMAZINE	HYDROMORPHONE	01/01/2013	31/12/2013
AMANTADINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	MIANSERINE	01/01/2013	31/12/2013
CYPROHEPTADINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	PREGABALINE	01/01/2013	31/12/2013
HYDROMORPHONE	NALOXONE	01/01/2013	31/12/2013
HYDROMORPHONE	ROTIGOTINE	01/01/2013	31/12/2013
FLUNITRAZEPAM	HYDROMORPHONE	01/01/2013	31/12/2013
ALPRAZOLAM	HYDROMORPHONE	01/01/2013	31/12/2013
BROMAZEPAM	HYDROMORPHONE	01/01/2013	31/12/2013
ACEPROMETAZINE	HYDROMORPHONE	01/01/2013	31/12/2013
CHLORPHENAMINE	HYDROMORPHONE	01/01/2013	31/12/2013
HYDROMORPHONE	MECLOZINE	01/01/2013	31/12/2013
HYDROMORPHONE	ROPINIROLE	01/01/2013	31/12/2013
HYDROMORPHONE	SELEGILINE	01/01/2013	31/12/2013
ARIPIPRAZOLE	MIANSERINE	01/01/2013	31/12/2013
MIANSERINE	PRIMIDONE	01/01/2013	31/12/2013
FLUPHENAZINE	MIANSERINE	01/01/2013	31/12/2013
DEXTROMETHORPHANE	MIANSERINE	01/01/2013	31/12/2013
CYAMEMAZINE	MIANSERINE	01/01/2013	31/12/2013
MIANSERINE	PENFLURIDOL	01/01/2013	31/12/2013
